0.000000	19.890533
0.050000	20.142239
0.100000	20.268070
0.150000	20.268070
0.200000	20.519690
0.250000	20.268070
0.300000	20.016393
0.350000	19.890533
0.400000	20.142239
0.450000	20.268070
0.500000	20.393887
0.550000	20.393887
0.600000	20.393887
0.650000	20.268070
0.700000	20.519690
0.750000	19.512868
0.800000	20.268070
0.850000	20.142239
0.900000	20.268070
0.950000	20.142239
1.000000	20.393887
1.050000	20.016393
1.100000	20.268070
1.150000	20.142239
1.200000	19.890533
1.250000	21.022759
1.300000	19.638771
1.350000	19.764659
1.400000	20.268070
1.450000	19.890533
1.500000	20.016393
1.550000	20.142239
1.600000	20.016393
1.650000	20.519690
1.700000	19.890533
1.750000	20.519690
1.800000	19.638771
1.850000	19.764659
1.900000	20.142239
1.950000	20.268070
2.000000	20.142239
2.050000	19.890533
2.100000	19.764659
2.150000	20.142239
2.200000	20.016393
2.250000	20.142239
2.300000	19.890533
2.350000	19.764659
2.400000	19.890533
2.450000	20.016393
2.500000	19.890533
2.550000	20.393887
2.600000	19.512868
2.650000	19.764659
2.700000	20.142239
2.750000	19.764659
2.800000	20.393887
2.850000	19.764659
2.900000	20.268070
2.950000	19.638771
3.000000	20.016393
3.050000	20.142239
3.100000	20.016393
3.150000	20.268070
3.200000	20.393887
3.250000	20.016393
3.300000	20.142239
3.350000	19.890533
3.400000	19.638771
3.450000	19.638771
3.500000	19.890533
3.550000	19.512868
3.600000	19.764659
3.650000	19.890533
3.700000	19.638771
3.750000	20.268070
3.800000	20.142239
3.850000	20.268070
3.900000	20.393887
3.950000	19.890533
4.000000	19.638771
4.050000	20.016393
4.100000	19.764659
4.150000	19.764659
4.200000	20.016393
4.250000	20.268070
4.300000	19.638771
4.350000	19.764659
4.400000	20.016393
4.450000	19.890533
4.500000	19.638771
4.550000	20.142239
4.600000	20.142239
4.650000	19.512868
4.700000	20.268070
4.750000	19.890533
4.800000	19.890533
4.850000	20.016393
4.900000	20.142239
4.950000	19.890533
5.000000	20.268070
5.050000	19.386951
5.100000	20.519690
5.150000	19.638771
5.200000	19.764659
5.250000	20.142239
5.300000	20.016393
5.350000	20.268070
5.400000	20.268070
5.450000	19.764659
5.500000	20.016393
5.550000	20.016393
5.600000	20.142239
5.650000	20.016393
5.700000	19.890533
5.750000	19.764659
5.800000	19.890533
5.850000	20.142239
5.900000	20.142239
5.950000	19.890533
6.000000	20.268070
6.050000	20.142239
6.100000	19.890533
6.150000	20.393887
6.200000	20.268070
6.250000	20.268070
6.300000	19.890533
6.350000	20.016393
6.400000	20.016393
6.450000	20.268070
6.500000	20.771253
6.550000	20.016393
6.600000	20.016393
6.650000	20.393887
6.700000	20.016393
6.750000	19.890533
6.800000	20.016393
6.850000	19.890533
6.900000	20.268070
6.950000	20.519690
7.000000	19.890533
7.050000	20.393887
7.100000	20.393887
7.150000	20.268070
7.200000	19.890533
7.250000	20.519690
7.300000	20.268070
7.350000	19.890533
7.400000	20.016393
7.450000	20.016393
7.500000	20.268070
7.550000	20.268070
7.600000	20.771253
7.650000	19.638771
7.700000	20.393887
7.750000	19.890533
7.800000	20.268070
7.850000	20.393887
7.900000	20.142239
7.950000	19.890533
8.000000	20.268070
8.050000	20.142239
8.100000	20.016393
8.150000	20.268070
8.200000	20.016393
8.250000	19.764659
8.300000	20.519690
8.350000	19.890533
8.400000	20.519690
8.450000	20.268070
8.500000	19.512868
8.550000	19.764659
8.600000	20.142239
8.650000	19.890533
8.700000	20.142239
8.750000	19.890533
8.800000	20.393887
8.850000	20.016393
8.900000	19.890533
8.950000	19.512868
9.000000	20.268070
9.050000	19.890533
9.100000	19.890533
9.150000	20.268070
9.200000	20.016393
9.250000	20.393887
9.300000	20.393887
9.350000	19.764659
9.400000	20.016393
9.450000	20.268070
9.500000	20.016393
9.550000	19.890533
9.600000	19.890533
9.650000	20.142239
9.700000	19.890533
9.750000	20.393887
9.800000	19.764659
9.850000	19.764659
9.900000	19.764659
9.950000	19.512868
10.000000	19.764659
10.050000	19.764659
10.100000	19.890533
10.150000	20.393887
10.200000	20.142239
10.250000	20.016393
10.300000	19.386951
10.350000	19.638771
10.400000	20.268070
10.450000	20.016393
10.500000	19.386951
10.550000	20.016393
10.600000	19.890533
10.650000	20.142239
10.700000	19.890533
10.750000	20.016393
10.800000	19.261019
10.850000	20.142239
10.900000	20.268070
10.950000	20.142239
11.000000	19.764659
11.050000	20.268070
11.100000	19.764659
11.150000	20.016393
11.200000	20.016393
11.250000	20.016393
11.300000	19.386951
11.350000	20.268070
11.400000	20.016393
11.450000	19.638771
11.500000	19.638771
11.550000	20.016393
11.600000	19.890533
11.650000	20.016393
11.700000	19.512868
11.750000	19.890533
11.800000	19.764659
11.850000	20.142239
11.900000	20.016393
11.950000	19.890533
12.000000	20.142239
12.050000	19.638771
12.100000	19.890533
12.150000	19.638771
12.200000	20.519690
12.250000	20.016393
12.300000	20.142239
12.350000	19.764659
12.400000	19.764659
12.450000	19.890533
12.500000	19.764659
12.550000	19.890533
12.600000	20.016393
12.650000	19.764659
12.700000	20.142239
12.750000	19.638771
12.800000	20.016393
12.850000	20.016393
12.900000	20.142239
12.950000	19.764659
13.000000	19.638771
13.050000	19.638771
13.100000	20.016393
13.150000	19.890533
13.200000	20.268070
13.250000	19.764659
13.300000	19.890533
13.350000	19.764659
13.400000	19.764659
13.450000	20.142239
13.500000	20.142239
13.550000	19.764659
13.600000	19.261019
13.650000	19.512868
13.700000	19.890533
13.750000	20.016393
13.800000	19.638771
13.850000	19.890533
13.900000	19.890533
13.950000	20.142239
14.000000	20.016393
14.050000	19.890533
14.100000	20.268070
14.150000	20.142239
14.200000	19.512868
14.250000	20.016393
14.300000	19.764659
14.350000	19.638771
14.400000	19.638771
14.450000	20.645479
14.500000	20.016393
14.550000	19.890533
14.600000	20.142239
14.650000	19.764659
14.700000	19.764659
14.750000	20.268070
14.800000	19.261019
14.850000	19.638771
14.900000	19.512868
14.950000	19.638771
15.000000	20.016393
15.050000	20.519690
15.100000	19.512868
15.150000	19.890533
15.200000	20.268070
15.250000	19.764659
15.300000	20.016393
15.350000	20.142239
15.400000	19.638771
15.450000	19.512868
15.500000	20.771253
15.550000	19.890533
15.600000	19.512868
15.650000	20.142239
15.700000	19.890533
15.750000	19.764659
15.800000	20.268070
15.850000	19.890533
15.900000	20.142239
15.950000	19.512868
16.000000	20.268070
16.050000	19.890533
16.100000	19.890533
16.150000	19.764659
16.200000	20.016393
16.250000	19.890533
16.300000	19.764659
16.350000	20.142239
16.400000	20.016393
16.450000	19.638771
16.500000	20.393887
16.550000	19.890533
16.600000	19.386951
16.650000	20.016393
16.700000	19.386951
16.750000	19.764659
16.800000	19.764659
16.850000	20.016393
16.900000	20.016393
16.950000	20.519690
17.000000	20.268070
17.050000	20.142239
17.100000	19.890533
17.150000	19.764659
17.200000	20.016393
17.250000	20.393887
17.300000	27.792401
17.350000	33.528311
17.400000	35.144401
17.450000	35.641233
17.500000	34.895910
17.550000	35.268628
17.600000	34.523080
17.650000	35.020162
17.700000	37.378581
17.750000	35.641233
17.800000	36.386107
17.850000	36.386107
17.900000	37.130536
17.950000	34.771646
18.000000	35.517044
18.050000	35.641233
18.100000	34.771646
18.150000	35.641233
18.200000	35.517044
18.250000	35.392842
18.300000	36.261992
18.350000	35.144401
18.400000	34.398778
18.450000	35.392842
18.500000	34.647369
18.550000	34.895910
18.600000	34.523080
18.650000	34.647369
18.700000	34.398778
18.750000	35.517044
18.800000	34.647369
18.850000	35.392842
18.900000	33.652702
18.950000	34.895910
19.000000	34.895910
