13.999400	0.219350	13.999400	5.664400
14.099410	0.202413	14.099410	6.774800
14.199420	0.182977	14.199420	7.774400
14.299430	0.169094	14.299430	5.553200
14.398439	0.172704	14.398439	1.444000
14.498450	0.190196	14.498450	6.996800
14.598460	0.207966	14.598460	7.108000
14.699470	0.222404	14.699470	5.775200
14.799480	0.234066	14.799480	4.664800
14.899490	0.243229	14.899490	3.665200
14.999500	0.249615	14.999500	2.554400
15.099510	0.253502	15.099510	1.554800
15.199520	0.253780	15.199520	0.111200
15.299530	0.251836	15.299530	0.777600
15.399540	0.247116	15.399540	1.888000
15.499550	0.241008	15.499550	2.443200
15.598560	0.232122	15.598560	3.554400
15.698570	0.221294	15.698570	4.331200
15.798580	0.208244	15.798580	5.220000
15.898590	0.193250	15.898590	5.997600
15.998600	0.177146	15.998600	6.441600
16.098609	0.168261	16.098609	3.554000
16.198620	0.173814	16.198620	2.221200
16.298630	0.188530	16.298630	5.886400
16.398640	0.203246	16.398640	5.886400
16.498650	0.215185	16.498650	4.775600
16.598660	0.224348	16.598660	3.665200
16.698669	0.230734	16.698669	2.554400
16.798680	0.234344	16.798680	1.444000
16.898690	0.235454	16.898690	0.444000
16.999700	0.233788	16.999700	0.666400
17.098710	0.228791	17.098710	1.998800
17.198720	0.222404	17.198720	2.554800
17.298729	0.213797	17.298729	3.442800
17.398740	0.202968	17.398740	4.331600
17.497749	0.189641	17.497749	5.330800
17.598760	0.176035	17.598760	5.442400
17.698770	0.168816	17.698770	2.887600
17.798779	0.172704	17.798779	1.555200
17.898789	0.184643	17.898789	4.775600
17.998800	0.197415	17.998800	5.108800
18.098810	0.207411	18.098810	3.998400
18.198820	0.214908	18.198820	2.998800
18.298830	0.219073	18.298830	1.666000
18.398839	0.220738	18.398839	0.666000
18.498850	0.219628	18.498850	0.444000
18.598860	0.216851	18.598860	1.110800
18.698870	0.211298	18.698870	2.221200
18.798880	0.203524	18.798880	3.109600
18.898890	0.192973	18.898890	4.220400
18.998899	0.181033	18.998899	4.776000
19.098910	0.171315	19.098910	3.887200
19.198920	0.168816	19.198920	0.999600
19.297930	0.174370	19.297930	2.221600
19.398940	0.184643	19.398940	4.109200
19.498950	0.195194	19.498950	4.220400
19.598959	0.202413	19.598959	2.887600
19.697969	0.207689	19.697969	2.110400
19.797979	0.209354	19.797979	0.666000
19.898990	0.208799	19.898990	0.222000
19.999000	0.205745	19.999000	1.221600
20.099010	0.200192	20.099010	2.221200
20.198020	0.192417	20.198020	3.110000
20.298029	0.182422	20.298029	3.998000
20.398039	0.172704	20.398039	3.887200
20.499050	0.168261	20.499050	1.777200
20.598060	0.170760	20.598060	0.999600
20.698070	0.178812	20.698070	3.220800
20.798079	0.187975	20.798079	3.665200
20.898089	0.194916	20.898089	2.776400
20.998099	0.199636	20.998099	1.888000
21.099110	0.201025	21.099110	0.555600
21.198120	0.199914	21.198120	0.444400
21.298130	0.196305	21.298130	1.443600
21.398139	0.190196	21.398139	2.443600
21.498149	0.182422	21.498149	3.109600
21.598159	0.174092	21.598159	3.332000
21.698170	0.168816	21.698170	2.110400
21.798180	0.168816	21.798180	0.000000
21.899189	0.174092	21.899189	2.110400
21.998199	0.181589	21.998199	2.998800
22.098209	0.187975	22.098209	2.554400
22.198220	0.192140	22.198220	1.666000
22.298230	0.193250	22.298230	0.444000
22.399240	0.191862	22.399240	0.555200
22.498250	0.188530	22.498250	1.332800
22.598259	0.182144	22.598259	2.554400
22.698269	0.175480	22.698269	2.665600
22.798280	0.170205	22.798280	2.110000
22.898290	0.168539	22.898290	0.666400
22.998300	0.170760	22.998300	0.888400
23.098310	0.176591	23.098310	2.332400
23.198319	0.182699	23.198319	2.443200
23.298329	0.186586	23.298329	1.554800
23.398340	0.188808	23.398340	0.888800
23.498350	0.187419	23.498350	0.555600
23.598360	0.184088	23.598360	1.332400
23.698370	0.179090	23.698370	1.999200
23.798379	0.173259	23.798379	2.332400
23.898389	0.169372	23.898389	1.554800
23.998400	0.167983	23.998400	0.555600
24.098410	0.170760	24.098410	1.110800
24.198420	0.175480	24.198420	1.888000
24.298429	0.180200	24.298429	1.888000
24.398439	0.182977	24.398439	1.110800
24.498449	0.183532	24.498449	0.222000
24.598460	0.182699	24.598460	0.333200
24.697469	0.179090	24.697469	1.443600
24.797480	0.174647	24.797480	1.777200
24.898489	0.170760	24.898489	1.554800
24.998499	0.168539	24.998499	0.888400
25.098509	0.168539	25.098509	0.000000
25.198520	0.171593	25.198520	1.221600
25.297529	0.175202	25.297529	1.443600
25.398540	0.178534	25.398540	1.332800
25.497550	0.180200	25.497550	0.666400
25.598559	0.180200	25.598559	0.000000
25.698570	0.177979	25.698570	0.888400
25.798580	0.174092	25.798580	1.554800
25.898590	0.171038	25.898590	1.221600
25.998600	0.168539	25.998600	0.999600
26.097610	0.168816	26.097610	0.110800
26.198619	0.170205	26.198619	0.555600
26.297629	0.173259	26.297629	1.221600
26.398640	0.175480	26.398640	0.888400
26.498650	0.177424	26.498650	0.777600
26.598660	0.177424	26.598660	0.000000
26.697670	0.175480	26.697670	0.777600
26.797679	0.172981	26.797679	0.999600
26.897689	0.170482	26.897689	0.999600
26.998700	0.168816	26.998700	0.666400
27.097710	0.168261	27.097710	0.222000
27.197720	0.169372	27.197720	0.444400
27.297729	0.172148	27.297729	1.110400
27.397739	0.174370	27.397739	0.888800
27.497749	0.175758	27.497749	0.555200
27.598760	0.175480	27.598760	0.111200
27.698770	0.173814	27.698770	0.666400
27.797780	0.171871	27.797780	0.777200
27.897789	0.169927	27.897789	0.777600
27.997799	0.168816	27.997799	0.444400
28.097809	0.168261	28.097809	0.222000
28.197819	0.169649	28.197819	0.555200
28.297830	0.171038	28.297830	0.555600
28.398839	0.172981	28.398839	0.777200
28.497849	0.173537	28.497849	0.222400
28.597859	0.173537	28.597859	0.000000
28.697869	0.172148	28.697869	0.555600
28.797879	0.170760	28.797879	0.555200
28.897890	0.169372	28.897890	0.555200
28.997900	0.168539	28.997900	0.333200
29.096910	0.168261	29.096910	0.111200
29.197919	0.169372	29.197919	0.444400
29.297929	0.170760	29.297929	0.555200
29.397939	0.171871	29.397939	0.444400
29.497950	0.172426	29.497950	0.222000
29.597960	0.172148	29.597960	0.111200
29.697969	0.171315	29.697969	0.333200
29.797979	0.169649	29.797979	0.666400
29.897989	0.168816	29.897989	0.333200
29.998000	0.168539	29.998000	0.110800
30.098010	0.168816	30.098010	0.110800
30.198020	0.169927	30.198020	0.444400
30.298029	0.171038	30.298029	0.444400
30.398039	0.171038	30.398039	0.000000
30.498049	0.171315	30.498049	0.110800
30.598060	0.171315	30.598060	0.000000
30.698070	0.170205	30.698070	0.444000
30.798079	0.169094	30.798079	0.444400
30.898089	0.168539	30.898089	0.222000
30.997099	0.168539	30.997099	0.000000
31.098109	0.169094	31.098109	0.222000
31.198120	0.169927	31.198120	0.333200
31.298130	0.170482	31.298130	0.222000
31.397140	0.171315	31.397140	0.333200
31.497149	0.171038	31.497149	0.110800
31.598159	0.170482	31.598159	0.222400
31.698169	0.169649	31.698169	0.333200
31.798180	0.168816	31.798180	0.333200
31.898190	0.168261	31.898190	0.222000
31.997200	0.168261	31.997200	0.000000
32.097209	0.168816	32.097209	0.222000
32.197219	0.169372	32.197219	0.222400
32.298229	0.169927	32.298229	0.222000
32.398240	0.170205	32.398240	0.111200
32.498250	0.170205	32.498250	0.000000
32.597260	0.169927	32.597260	0.111200
32.698269	0.169094	32.698269	0.333200
32.798279	0.168539	32.798279	0.222000
32.898289	0.168539	32.898289	0.000000
32.998300	0.168539	32.998300	0.000000
33.097309	0.168539	33.097309	0.000000
33.197320	0.169372	33.197320	0.333200
33.297329	0.169649	33.297329	0.110800
33.397339	0.169927	33.397339	0.111200
33.498350	0.169649	33.498350	0.111200
33.597359	0.169094	33.597359	0.222000
33.697370	0.168539	33.697370	0.222000
33.797379	0.168261	33.797379	0.111200
33.897389	0.168539	33.897389	0.111200
33.997399	0.168539	33.997399	0.000000
34.097409	0.168539	34.097409	0.000000
34.197419	0.169094	34.197419	0.222000
34.297430	0.169649	34.297430	0.222000
34.397439	0.169372	34.397439	0.110800
34.497449	0.169094	34.497449	0.111200
34.597459	0.169094	34.597459	0.000000
34.697469	0.168539	34.697469	0.222000
34.797479	0.168539	34.797479	0.000000
34.897490	0.168539	34.897490	0.000000
34.997499	0.168539	34.997499	0.000000
35.097509	0.169094	35.097509	0.222000
35.197519	0.169094	35.197519	0.000000
35.298530	0.169094	35.298530	0.000000
35.397539	0.169094	35.397539	0.000000
35.497550	0.169094	35.497550	0.000000
35.597559	0.168816	35.597559	0.111200
35.697569	0.168539	35.697569	0.110800
35.797579	0.168261	35.797579	0.111200
35.897589	0.168261	35.897589	0.000000
35.997599	0.168816	35.997599	0.222000
36.097610	0.169094	36.097610	0.111200
36.197619	0.169094	36.197619	0.000000
36.297629	0.169094	36.297629	0.000000
36.397639	0.169094	36.397639	0.000000
36.497649	0.168816	36.497649	0.111200
36.597659	0.168539	36.597659	0.110800
36.697670	0.168261	36.697670	0.111200
36.797679	0.168539	36.797679	0.111200
36.897689	0.168816	36.897689	0.110800
36.997699	0.168539	36.997699	0.110800
37.097709	0.168816	37.097709	0.110800
37.197720	0.168539	37.197720	0.110800
