0.114	34.293252	34.666281
0.115	34.790598	34.914903
0.116	34.541951	34.541951
0.117	34.914903	35.039196
0.118	35.039196	34.417608
0.119	35.411998	34.666281
0.12	34.790598	34.168884
0.121	34.790598	34.914903
0.122	34.914903	34.417608
0.123	34.790598	35.039196
0.124	34.666281	34.666281
0.125	34.790598	34.790598
0.126	34.914903	34.666281
0.127	35.039196	35.163476
0.128	35.039196	34.790598
0.129	34.914903	34.790598
0.13	35.039196	35.039196
0.131	34.417608	34.541951
0.132	34.914903	34.914903
0.133	35.411998	34.790598
0.134	34.790598	34.666281
0.135	34.293252	34.541951
0.136	35.039196	34.914903
0.137	35.039196	35.163476
0.138	35.039196	35.163476
0.139	35.287743	34.914903
0.14	34.666281	34.541951
0.141	34.666281	34.790598
0.142	34.417608	34.168884
0.143	35.163476	34.914903
0.144	34.914903	34.666281
0.145	34.541951	34.666281
0.146	34.914903	34.914903
0.147	34.790598	35.039196
0.148	34.914903	34.541951
0.149	35.039196	34.790598
0.15	35.039196	35.039196
0.151	35.039196	34.293252
0.152	34.541951	34.168884
0.153	35.287743	34.790598
0.154	35.163476	34.666281
0.155	34.790598	34.790598
0.156	35.163476	34.914903
0.157	35.163476	34.666281
0.158	34.541951	34.914903
0.159	34.666281	35.660471
0.16	35.039196	34.417608
0.161	34.790598	34.914903
0.162	34.914903	35.039196
0.163	34.666281	34.541951
0.164	35.163476	35.287743
0.165	35.287743	35.163476
0.166	34.666281	34.666281
0.167	34.914903	35.039196
0.168	34.541951	34.790598
0.169	34.541951	34.666281
0.17	34.914903	35.039196
0.171	34.666281	35.163476
0.172	34.541951	34.541951
0.173	34.666281	34.790598
0.174	34.541951	34.541951
0.175	34.541951	35.039196
0.176	34.666281	34.790598
0.177	34.914903	34.417608
0.178	34.790598	34.790598
0.179	34.914903	35.287743
0.18	35.163476	34.790598
0.181	35.163476	34.914903
0.182	34.914903	35.163476
0.183	35.039196	34.914903
0.184	34.666281	34.914903
0.185	34.541951	35.163476
0.186	34.541951	35.287743
0.187	35.039196	35.039196
0.188	35.039196	35.287743
0.189	34.914903	34.541951
0.19	34.293252	34.790598
0.191	34.417608	34.790598
0.192	35.411998	34.790598
0.193	34.417608	34.914903
0.194	35.163476	34.666281
0.195	34.541951	34.168884
0.196	34.666281	34.666281
0.197	35.039196	34.790598
0.198	34.914903	34.541951
0.199	34.790598	35.163476
0.2	34.790598	34.293252
0.201	34.914903	35.163476
0.202	34.914903	34.541951
0.203	35.163476	34.914903
0.204	35.039196	34.914903
0.205	34.790598	35.039196
0.206	34.790598	34.914903
0.207	34.914903	34.541951
0.208	34.417608	34.790598
0.209	34.666281	34.790598
0.21	34.914903	35.039196
0.211	35.287743	35.287743
0.212	34.541951	34.914903
0.213	35.163476	34.417608
0.214	35.039196	34.914903
0.215	34.914903	34.790598
0.216	34.666281	34.666281
0.217	34.914903	34.541951
0.218	35.163476	35.163476
0.219	34.790598	34.541951
0.22	35.411998	34.790598
0.221	34.666281	34.666281
0.222	34.541951	34.914903
0.223	34.790598	35.039196
0.224	35.163476	35.039196
0.225	34.541951	34.790598
0.226	34.914903	34.914903
0.227	34.541951	34.790598
0.228	35.287743	34.914903
0.229	34.790598	34.417608
0.23	34.914903	34.417608
0.231	34.914903	34.666281
0.232	34.666281	34.417608
0.233	34.790598	35.039196
0.234	34.417608	35.411998
0.235	34.293252	33.920111
0.236	34.541951	34.666281
0.237	35.039196	34.790598
0.238	34.666281	34.790598
0.239	34.541951	34.417608
0.24	34.666281	34.790598
0.241	35.039196	34.914903
0.242	35.039196	35.039196
0.243	34.666281	34.293252
0.244	35.039196	34.914903
0.245	34.666281	34.417608
0.246	35.411998	35.287743
0.247	34.914903	35.163476
0.248	34.790598	34.541951
0.249	35.039196	34.541951
0.25	34.790598	35.163476
0.251	34.914903	34.417608
0.252	34.790598	34.914903
0.253	35.039196	34.541951
0.254	34.666281	34.666281
0.255	34.914903	34.541951
0.256	34.790598	35.039196
0.257	35.163476	34.417608
0.258	34.914903	34.417608
0.259	34.666281	34.914903
0.26	35.039196	35.163476
0.261	34.790598	34.666281
0.262	34.914903	35.039196
0.263	35.039196	34.914903
0.264	34.666281	34.666281
0.265	34.790598	34.914903
0.266	34.790598	34.790598
0.267	35.039196	35.039196
0.268	34.914903	35.163476
0.269	34.914903	34.293252
0.27	35.039196	34.790598
0.271	35.411998	34.914903
0.272	34.666281	34.417608
0.273	34.417608	34.417608
0.274	34.666281	35.039196
0.275	34.666281	34.168884
0.276	34.666281	34.666281
0.277	34.914903	35.039196
0.278	34.790598	34.790598
0.279	35.039196	34.541951
0.28	35.039196	35.039196
0.281	34.541951	34.168884
0.282	35.039196	34.790598
0.283	34.914903	34.666281
0.284	34.790598	34.790598
0.285	34.666281	34.914903
0.286	34.790598	34.417608
0.287	34.790598	34.541951
0.288	34.790598	34.541951
0.289	35.163476	35.163476
0.29	34.914903	35.039196
0.291	34.666281	35.039196
0.292	34.914903	34.666281
0.293	35.163476	35.163476
0.294	34.914903	35.039196
0.295	34.666281	34.666281
0.296	34.914903	34.914903
0.297	34.790598	34.541951
0.298	34.914903	34.790598
0.299	34.666281	34.914903
0.3	35.039196	34.293252
0.301	34.790598	34.417608
0.302	35.039196	34.541951
0.303	35.287743	34.541951
0.304	34.666281	34.914903
0.305	34.666281	35.411998
0.306	35.163476	34.666281
0.307	34.914903	35.163476
0.308	34.417608	35.163476
0.309	35.039196	35.039196
0.31	34.790598	34.914903
0.311	35.163476	34.914903
0.312	35.039196	35.039196
0.313	34.790598	34.790598
0.314	35.163476	34.914903
0.315	34.914903	34.293252
0.316	34.417608	34.790598
0.317	34.914903	34.790598
0.318	35.163476	34.914903
0.319	34.666281	35.039196
0.32	35.039196	34.168884
0.321	35.039196	34.666281
0.322	34.666281	34.914903
0.323	34.914903	34.790598
0.324	35.287743	34.790598
0.325	34.914903	34.790598
0.326	35.039196	34.417608
0.327	34.666281	35.039196
0.328	35.287743	35.039196
0.329	34.914903	35.039196
0.33	35.039196	34.790598
0.331	35.039196	34.914903
0.332	34.790598	34.914903
0.333	35.536241	34.417608
0.334	34.914903	34.790598
0.335	35.039196	34.541951
0.336	34.790598	35.039196
0.337	35.039196	34.914903
0.338	35.287743	35.039196
0.339	34.914903	34.790598
0.34	35.039196	34.541951
0.341	34.790598	34.790598
0.342	34.790598	35.039196
0.343	34.790598	34.914903
0.344	34.417608	35.039196
0.345	34.790598	35.163476
0.346	35.287743	34.790598
0.347	35.287743	35.039196
0.348	35.163476	35.411998
0.349	34.914903	34.914903
0.35	35.039196	34.541951
0.351	34.790598	34.541951
0.352	35.411998	35.039196
0.353	34.914903	34.168884
0.354	35.287743	34.541951
0.355	34.790598	34.417608
0.356	34.914903	33.920111
0.357	34.541951	34.790598
0.358	34.914903	35.039196
0.359	34.790598	34.666281
0.36	34.790598	34.914903
0.361	34.666281	35.163476
0.362	35.163476	34.293252
0.363	35.039196	34.914903
0.364	34.666281	34.790598
0.365	34.914903	35.039196
0.366	34.790598	35.039196
0.367	34.790598	34.541951
0.368	35.039196	34.790598
0.369	34.666281	35.039196
0.37	34.790598	34.790598
0.371	34.666281	34.914903
0.372	34.666281	35.287743
0.373	35.039196	34.790598
0.374	35.039196	34.666281
0.375	34.666281	34.666281
0.376	34.914903	34.914903
0.377	35.287743	34.541951
0.378	35.039196	34.417608
0.379	35.039196	34.914903
0.38	34.666281	34.666281
0.381	34.914903	35.287743
0.382	34.914903	34.417608
0.383	34.914903	34.790598
0.384	34.790598	35.039196
0.385	34.666281	34.790598
0.386	35.163476	34.790598
0.387	34.666281	35.039196
0.388	34.666281	35.039196
0.389	34.666281	35.163476
0.39	34.417608	35.163476
0.391	34.914903	35.163476
0.392	34.914903	34.790598
0.393	34.666281	34.914903
0.394	34.914903	34.417608
0.395	35.536241	34.417608
0.396	34.417608	34.914903
0.397	35.039196	34.417608
0.398	34.790598	34.666281
0.399	34.790598	34.914903
0.4	35.411998	34.666281
0.401	35.163476	35.039196
0.402	35.536241	35.411998
0.403	34.914903	34.790598
0.404	34.666281	34.914903
0.405	35.163476	35.287743
0.406	34.666281	34.790598
0.407	34.541951	34.914903
0.408	35.163476	35.287743
0.409	34.666281	34.790598
0.41	35.039196	34.666281
0.411	35.660471	35.163476
0.412	34.666281	34.914903
0.413	35.039196	34.666281
0.414	34.914903	35.039196
0.415	34.666281	34.914903
0.416	34.914903	34.541951
0.417	34.417608	34.790598
0.418	35.163476	35.163476
0.419	34.790598	34.790598
0.42	35.163476	35.163476
0.421	35.163476	34.914903
0.422	34.790598	34.790598
0.423	35.039196	34.293252
0.424	35.163476	34.666281
0.425	34.666281	34.790598
0.426	34.541951	35.287743
0.427	34.914903	34.790598
0.428	34.790598	34.790598
0.429	35.163476	34.914903
0.43	35.163476	34.790598
0.431	34.914903	35.163476
0.432	34.541951	34.790598
0.433	35.039196	35.163476
0.434	35.039196	34.417608
0.435	34.417608	35.411998
0.436	34.666281	34.790598
0.437	34.541951	35.163476
0.438	34.914903	34.914903
0.439	34.666281	34.790598
0.44	34.914903	34.417608
0.441	34.914903	34.666281
0.442	35.039196	34.541951
0.443	34.541951	35.039196
0.444	34.914903	35.163476
0.445	35.287743	34.790598
0.446	34.790598	34.790598
0.447	34.666281	35.163476
0.448	34.790598	35.287743
0.449	34.541951	34.790598
0.45	34.541951	34.790598
0.451	34.914903	34.666281
0.452	34.790598	34.914903
0.453	34.541951	35.163476
0.454	34.914903	35.039196
0.455	35.163476	34.790598
0.456	34.666281	35.039196
0.457	35.287743	34.541951
0.458	34.417608	34.417608
0.459	35.163476	35.536241
0.46	35.411998	34.541951
0.461	34.790598	35.163476
0.462	34.666281	35.287743
0.463	34.790598	34.541951
0.464	34.541951	35.163476
0.465	34.541951	35.411998
0.466	34.914903	34.790598
0.467	34.666281	34.541951
0.468	34.666281	35.039196
0.469	34.914903	35.039196
0.47	34.790598	35.163476
0.471	34.790598	35.287743
0.472	34.914903	34.168884
0.473	35.287743	34.666281
0.474	35.287743	35.039196
0.475	34.417608	34.417608
0.476	34.666281	34.168884
0.477	35.039196	35.039196
0.478	34.790598	34.790598
0.479	34.790598	34.541951
0.48	34.541951	34.914903
0.481	34.790598	35.039196
0.482	34.790598	35.039196
0.483	35.287743	34.666281
0.484	34.293252	34.914903
0.485	34.293252	35.163476
0.486	34.666281	35.287743
0.487	34.914903	34.790598
0.488	35.163476	35.039196
0.489	34.666281	34.790598
0.49	34.790598	34.790598
0.491	34.914903	34.666281
0.492	34.790598	35.039196
0.493	35.039196	34.666281
0.494	34.790598	35.163476
0.495	34.666281	34.541951
0.496	35.163476	34.666281
0.497	34.914903	34.417608
0.498	35.039196	35.163476
0.499	34.666281	34.666281
0.5	34.666281	34.541951
0.501	34.790598	34.790598
0.502	34.914903	35.039196
0.503	35.287743	34.790598
0.504	34.541951	34.666281
0.505	34.914903	34.666281
0.506	34.541951	34.293252
0.507	35.287743	34.417608
0.508	34.666281	34.790598
0.509	35.287743	34.790598
0.51	34.914903	34.914903
0.511	34.914903	34.914903
0.512	35.039196	34.914903
0.513	35.163476	34.914903
0.514	34.293252	34.914903
0.515	35.287743	35.163476
0.516	34.790598	34.666281
0.517	34.666281	35.287743
0.518	34.790598	34.790598
0.519	34.417608	35.039196
0.52	34.790598	34.541951
0.521	34.666281	34.790598
0.522	35.039196	34.914903
0.523	34.914903	34.914903
0.524	34.790598	35.411998
0.525	35.039196	35.287743
0.526	34.790598	34.666281
0.527	34.790598	35.287743
0.528	35.163476	34.790598
0.529	34.914903	34.666281
0.53	34.541951	34.914903
0.531	34.914903	34.790598
0.532	34.666281	34.541951
0.533	35.039196	34.666281
0.534	34.790598	35.039196
0.535	34.790598	34.914903
0.536	34.790598	34.666281
0.537	35.287743	35.039196
0.538	34.790598	35.163476
0.539	34.790598	34.790598
0.54	34.666281	35.039196
0.541	34.666281	34.666281
0.542	34.914903	35.163476
0.543	34.790598	34.666281
0.544	35.163476	34.417608
0.545	34.914903	34.541951
0.546	34.666281	34.790598
0.547	34.666281	34.790598
0.548	34.666281	35.287743
0.549	35.163476	35.287743
0.55	34.790598	35.039196
0.551	34.666281	35.163476
0.552	35.163476	35.287743
0.553	34.914903	34.914903
0.554	34.790598	34.914903
0.555	34.417608	34.666281
0.556	34.790598	34.666281
0.557	34.914903	34.541951
0.558	35.039196	34.914903
0.559	34.790598	35.039196
0.56	34.790598	34.417608
0.561	35.287743	34.914903
0.562	34.790598	34.914903
0.563	34.666281	35.163476
0.564	34.666281	34.790598
0.565	34.914903	34.790598
0.566	35.039196	35.163476
0.567	34.541951	34.790598
0.568	34.914903	35.287743
0.569	34.790598	34.541951
0.57	34.417608	34.666281
0.571	34.914903	34.790598
0.572	34.666281	34.666281
0.573	34.790598	34.541951
0.574	35.039196	34.417608
0.575	34.666281	34.914903
0.576	34.417608	34.541951
0.577	35.039196	34.541951
0.578	35.287743	34.790598
0.579	34.914903	34.293252
0.58	34.914903	35.536241
0.581	35.163476	34.914903
0.582	34.914903	34.666281
0.583	35.163476	35.039196
0.584	35.163476	34.541951
0.585	34.790598	34.914903
0.586	34.914903	34.914903
0.587	35.039196	34.417608
0.588	35.039196	35.039196
0.589	34.293252	35.039196
0.59	34.914903	34.914903
0.591	35.039196	35.039196
0.592	34.666281	34.666281
0.593	35.163476	34.790598
0.594	34.666281	34.541951
0.595	35.163476	35.163476
0.596	34.914903	34.914903
0.597	34.541951	34.417608
0.598	34.790598	35.163476
0.599	35.163476	34.417608
0.6	34.541951	34.666281
0.601	34.541951	34.666281
0.602	34.914903	34.790598
0.603	34.168884	35.287743
0.604	35.287743	35.536241
0.605	35.039196	35.039196
0.606	34.914903	34.417608
0.607	34.541951	34.914903
0.608	34.666281	34.914903
0.609	34.914903	34.666281
0.61	35.163476	34.914903
0.611	34.790598	35.163476
0.612	34.790598	34.666281
0.613	34.417608	35.039196
0.614	34.790598	34.541951
0.615	34.790598	34.541951
0.616	34.541951	35.039196
0.617	34.914903	35.163476
0.618	35.039196	34.417608
0.619	34.914903	34.790598
0.62	35.039196	34.417608
0.621	34.666281	34.417608
0.622	34.666281	34.914903
0.623	34.666281	34.541951
0.624	34.666281	34.666281
0.625	34.666281	34.541951
0.626	34.914903	34.417608
0.627	34.541951	35.536241
0.628	34.417608	35.163476
0.629	34.666281	34.914903
0.63	35.039196	34.666281
0.631	34.914903	34.541951
0.632	33.920111	34.293252
0.633	34.790598	35.163476
0.634	34.044504	34.417608
0.635	35.039196	34.417608
0.636	34.790598	34.790598
0.637	34.666281	34.417608
0.638	34.541951	34.666281
0.639	34.541951	35.039196
0.64	35.287743	34.293252
0.641	34.417608	34.914903
0.642	34.293252	34.044504
0.643	34.790598	34.914903
0.644	35.039196	34.666281
0.645	34.914903	34.666281
0.646	35.163476	34.417608
0.647	35.163476	34.541951
0.648	34.914903	34.666281
0.649	34.666281	34.914903
0.65	34.666281	35.039196
0.651	35.039196	34.914903
0.652	34.417608	34.790598
0.653	34.790598	34.914903
0.654	34.790598	34.417608
0.655	34.914903	34.541951
0.656	34.541951	34.790598
0.657	35.039196	34.044504
0.658	34.914903	34.790598
0.659	34.790598	34.666281
0.66	34.914903	35.039196
0.661	35.163476	35.039196
0.662	35.287743	35.039196
0.663	34.790598	34.541951
0.664	34.790598	35.287743
0.665	34.914903	34.914903
0.666	35.039196	34.790598
0.667	35.163476	35.163476
0.668	35.536241	34.417608
0.669	35.039196	35.287743
0.67	34.914903	35.163476
0.671	34.914903	34.541951
0.672	34.914903	34.914903
0.673	34.914903	34.417608
0.674	34.790598	35.163476
0.675	34.417608	34.541951
0.676	34.914903	35.163476
0.677	34.914903	34.417608
0.678	35.163476	34.914903
0.679	34.666281	34.168884
0.68	35.039196	34.914903
0.681	35.039196	34.666281
0.682	34.914903	34.541951
0.683	34.914903	34.666281
0.684	34.666281	34.541951
0.685	34.914903	34.666281
0.686	34.666281	35.163476
0.687	34.914903	34.666281
0.688	34.790598	34.790598
0.689	35.163476	35.039196
0.69	34.790598	34.914903
0.691	34.790598	34.790598
0.692	35.039196	34.666281
0.693	35.287743	35.411998
0.694	34.666281	35.039196
0.695	34.790598	34.541951
0.696	34.790598	35.039196
0.697	34.914903	34.666281
0.698	34.293252	34.790598
0.699	34.790598	34.541951
0.7	34.914903	34.914903
0.701	34.790598	34.666281
0.702	35.163476	34.417608
0.703	35.039196	35.163476
0.704	34.914903	34.666281
0.705	35.039196	34.417608
0.706	35.039196	35.039196
0.707	34.914903	34.541951
0.708	35.039196	35.163476
0.709	34.666281	34.666281
0.71	34.914903	34.790598
0.711	35.287743	34.790598
0.712	35.039196	34.666281
0.713	34.666281	34.666281
0.714	35.163476	35.039196
0.715	34.914903	35.287743
0.716	34.541951	34.541951
0.717	34.914903	35.163476
0.718	34.293252	34.541951
0.719	34.790598	34.541951
0.72	34.666281	34.914903
0.721	34.541951	34.417608
0.722	34.914903	34.666281
0.723	35.411998	34.914903
0.724	34.417608	34.541951
0.725	34.790598	34.790598
0.726	35.163476	35.039196
0.727	34.914903	34.541951
0.728	34.666281	35.039196
0.729	35.039196	34.914903
0.73	35.039196	34.541951
0.731	35.287743	34.541951
0.732	34.914903	35.039196
0.733	35.039196	34.293252
0.734	34.790598	34.914903
0.735	34.417608	35.287743
0.736	35.039196	34.541951
0.737	34.666281	34.790598
0.738	35.039196	34.914903
0.739	34.914903	34.293252
0.74	35.287743	35.163476
0.741	34.914903	35.287743
0.742	34.914903	34.541951
0.743	34.666281	34.666281
0.744	34.914903	34.914903
0.745	35.039196	35.039196
0.746	34.666281	34.790598
0.747	34.914903	34.790598
0.748	34.666281	34.666281
0.749	34.666281	34.666281
0.75	34.790598	35.163476
0.751	35.536241	34.417608
0.752	34.417608	34.666281
0.753	34.914903	34.666281
0.754	35.163476	34.541951
0.755	34.914903	34.790598
0.756	35.163476	34.666281
0.757	34.790598	34.914903
0.758	35.287743	34.666281
0.759	35.039196	34.666281
0.76	35.039196	34.293252
0.761	34.666281	34.293252
0.762	34.666281	34.666281
0.763	34.666281	35.039196
0.764	35.039196	35.039196
0.765	34.790598	34.666281
0.766	35.411998	34.666281
0.767	34.790598	34.541951
0.768	35.411998	34.914903
0.769	35.163476	34.790598
0.77	34.790598	34.790598
0.771	35.287743	35.039196
0.772	34.541951	34.790598
0.773	35.039196	34.666281
0.774	35.039196	34.044504
0.775	34.666281	34.541951
0.776	34.541951	34.666281
0.777	34.914903	35.039196
0.778	35.287743	34.666281
0.779	35.039196	34.293252
0.78	35.039196	34.790598
0.781	34.790598	34.914903
0.782	34.914903	34.914903
0.783	35.039196	35.039196
0.784	35.039196	34.666281
0.785	34.666281	34.293252
0.786	34.666281	35.039196
0.787	35.536241	34.168884
0.788	34.293252	35.411998
0.789	35.039196	34.914903
0.79	35.039196	34.790598
0.791	34.293252	34.914903
0.792	34.541951	34.666281
0.793	34.790598	34.417608
0.794	35.163476	34.790598
0.795	34.541951	35.039196
0.796	34.790598	34.790598
0.797	35.039196	34.541951
0.798	35.163476	34.914903
0.799	34.666281	34.914903
0.8	34.914903	35.039196
0.801	35.039196	34.666281
0.802	34.914903	34.790598
0.803	34.790598	34.914903
0.804	34.914903	34.914903
0.805	34.914903	35.039196
0.806	34.914903	35.411998
0.807	34.790598	35.287743
0.808	34.914903	34.666281
0.809	34.914903	35.411998
0.81	34.541951	34.914903
0.811	34.914903	34.541951
0.812	35.163476	34.168884
0.813	34.914903	34.914903
0.814	34.914903	35.039196
0.815	35.287743	34.914903
0.816	34.541951	35.039196
0.817	35.163476	34.790598
0.818	34.417608	34.541951
0.819	35.163476	35.039196
0.82	34.417608	34.914903
0.821	34.914903	34.417608
0.822	35.163476	34.914903
0.823	34.914903	34.914903
0.824	34.666281	35.039196
0.825	34.914903	34.541951
0.826	35.287743	34.914903
0.827	34.914903	34.790598
0.828	34.790598	35.039196
0.829	35.039196	34.666281
0.83	34.790598	35.163476
0.831	35.163476	34.914903
0.832	34.293252	34.417608
0.833	34.914903	35.536241
0.834	34.914903	34.790598
0.835	34.168884	35.039196
0.836	34.790598	34.914903
0.837	35.039196	34.293252
0.838	34.914903	34.790598
0.839	35.163476	34.790598
0.84	35.039196	35.039196
0.841	34.541951	34.790598
0.842	35.163476	34.666281
0.843	35.536241	34.417608
0.844	35.039196	35.039196
0.845	35.039196	35.039196
0.846	34.914903	34.417608
0.847	34.914903	34.666281
0.848	34.790598	35.536241
0.849	35.163476	34.790598
0.85	35.039196	35.039196
0.851	34.914903	34.541951
0.852	35.039196	34.790598
0.853	34.914903	34.914903
0.854	34.293252	34.666281
0.855	34.666281	34.790598
0.856	34.541951	34.666281
0.857	34.541951	34.914903
0.858	34.666281	34.914903
0.859	35.287743	34.666281
0.86	35.039196	34.666281
0.861	34.914903	34.168884
0.862	34.666281	34.666281
0.863	35.039196	35.039196
0.864	34.666281	34.666281
0.865	34.293252	34.914903
0.866	35.039196	34.790598
0.867	34.914903	34.666281
0.868	35.287743	35.163476
0.869	35.039196	34.790598
0.87	35.039196	34.666281
0.871	34.541951	34.790598
0.872	34.417608	34.293252
0.873	35.039196	34.914903
0.874	34.914903	34.790598
0.875	35.039196	35.039196
0.876	34.541951	35.163476
0.877	34.666281	34.541951
0.878	34.790598	34.666281
0.879	34.914903	34.790598
0.88	34.666281	34.293252
0.881	34.541951	35.287743
0.882	34.914903	34.914903
0.883	34.914903	34.666281
0.884	34.293252	34.541951
0.885	34.914903	34.666281
0.886	35.039196	35.287743
0.887	35.163476	34.914903
0.888	35.039196	34.666281
0.889	35.411998	34.790598
0.89	34.666281	34.914903
0.891	34.666281	34.790598
0.892	34.666281	35.039196
0.893	34.666281	35.163476
0.894	35.039196	34.790598
0.895	34.790598	34.293252
0.896	34.293252	34.417608
0.897	34.790598	35.039196
0.898	34.666281	34.541951
0.899	34.666281	34.914903
0.9	34.541951	34.790598
0.901	34.417608	34.417608
0.902	34.541951	35.287743
0.903	35.039196	34.417608
0.904	35.287743	34.541951
0.905	34.541951	34.541951
0.906	34.666281	34.666281
0.907	35.163476	34.790598
0.908	34.666281	35.163476
0.909	34.914903	34.914903
0.91	34.666281	34.541951
0.911	34.914903	34.914903
0.912	35.163476	34.541951
0.913	35.039196	34.914903
0.914	34.914903	34.541951
0.915	35.039196	34.541951
0.916	34.790598	34.168884
0.917	34.790598	34.666281
0.918	34.914903	34.666281
0.919	34.666281	34.790598
0.92	34.914903	34.914903
0.921	35.287743	34.417608
0.922	35.039196	35.039196
0.923	34.790598	34.666281
0.924	34.914903	34.168884
0.925	34.666281	35.411998
0.926	34.914903	35.163476
0.927	34.541951	34.541951
0.928	34.790598	35.411998
0.929	35.287743	34.914903
0.93	34.666281	34.790598
0.931	34.790598	34.914903
0.932	34.293252	34.666281
0.933	34.666281	34.914903
0.934	34.914903	34.666281
0.935	34.914903	35.287743
0.936	34.666281	34.666281
0.937	34.914903	34.914903
0.938	34.914903	34.666281
0.939	35.039196	34.293252
0.94	34.541951	34.417608
0.941	35.163476	34.790598
0.942	35.163476	34.914903
0.943	34.914903	35.287743
0.944	35.163476	34.666281
0.945	34.790598	34.914903
0.946	34.790598	35.039196
0.947	34.541951	34.914903
0.948	35.039196	35.163476
0.949	35.039196	35.163476
0.95	34.541951	34.417608
0.951	34.666281	34.541951
0.952	35.163476	35.163476
0.953	34.790598	34.790598
0.954	35.163476	34.790598
0.955	35.039196	34.790598
0.956	34.914903	34.666281
0.957	34.666281	34.541951
0.958	34.790598	34.790598
0.959	34.790598	33.920111
0.96	34.790598	34.790598
0.961	34.417608	34.790598
0.962	35.163476	34.914903
0.963	35.163476	34.914903
0.964	35.287743	34.541951
0.965	34.914903	34.790598
0.966	34.666281	34.790598
0.967	34.417608	35.287743
0.968	35.039196	34.541951
0.969	34.914903	34.914903
0.97	34.790598	35.287743
0.971	34.541951	34.168884
0.972	34.417608	34.541951
0.973	34.914903	34.914903
0.974	34.914903	34.541951
0.975	34.666281	34.541951
0.976	35.411998	34.541951
0.977	34.417608	34.541951
0.978	35.411998	34.417608
0.979	35.163476	34.914903
0.98	34.168884	34.168884
0.981	34.417608	35.163476
0.982	34.790598	34.541951
0.983	35.039196	35.039196
0.984	34.790598	34.914903
0.985	34.417608	34.417608
0.986	34.914903	34.790598
0.987	35.536241	35.163476
0.988	35.039196	34.417608
0.989	34.541951	34.790598
0.99	35.163476	34.914903
0.991	35.287743	34.541951
0.992	35.039196	34.541951
0.993	34.666281	35.163476
0.994	34.914903	34.293252
0.995	35.163476	35.039196
0.996	34.417608	34.790598
0.997	34.790598	34.541951
0.998	34.541951	34.541951
0.999	34.541951	34.914903
