0.000000	24.764015
1.000000	23.960498
1.111000	24.442679
2.111000	24.281976
2.217000	24.281976
3.217000	24.764015
3.319000	24.281976
4.319000	24.121249
4.418000	23.799725
5.418000	24.603359
5.519000	24.121249
6.519000	24.121249
6.619000	23.799725
7.619000	23.960498
7.720000	24.281976
8.720000	24.442679
8.818000	24.603359
9.818000	24.603359
9.920000	24.442679
10.920000	24.603359
11.019000	23.799725
12.019000	24.281976
12.120000	24.121249
13.120000	23.799725
13.219000	24.281976
14.219000	24.764015
14.319000	24.281976
15.319000	24.764015
15.419000	24.121249
16.419000	24.442679
16.518000	23.960498
17.518000	23.960498
