0.000000	24.442679
0.100000	24.764015
0.212021	24.764015
0.312021	24.764015
0.421042	25.245840
0.521042	24.603359
0.620062	24.924647
0.720062	24.764015
0.820082	24.924647
0.920082	24.442679
1.020102	24.121249
1.120102	24.121249
1.220122	24.121249
1.320122	24.924647
1.420142	24.281976
1.520142	24.442679
1.620162	23.960498
1.720162	24.603359
1.820182	23.799725
1.920182	24.603359
2.021202	24.442679
2.121202	24.603359
2.220222	24.281976
2.320222	25.085255
2.419242	24.281976
2.519242	25.085255
2.619262	24.442679
2.719262	24.281976
2.819282	24.442679
2.919282	24.764015
3.020302	24.603359
3.120302	24.603359
3.219322	24.924647
3.319322	24.442679
3.420342	25.085255
3.520342	24.281976
3.619362	24.121249
3.719362	24.603359
3.819382	24.764015
3.919382	24.281976
4.019402	24.603359
4.119402	24.764015
4.219422	23.960498
4.319422	24.281976
4.419442	24.442679
4.519442	24.121249
4.619462	24.281976
4.719462	23.799725
4.819482	24.442679
4.919482	24.442679
5.020502	24.603359
5.120502	24.603359
5.219522	24.281976
5.319522	24.603359
5.421542	24.442679
5.521542	24.442679
5.621562	24.764015
5.721562	24.924647
5.821582	23.478107
5.921582	24.281976
6.018602	24.764015
6.118602	25.085255
6.221622	24.281976
6.321622	24.121249
6.420642	24.603359
6.520642	24.121249
6.621662	24.603359
6.721662	24.121249
6.822682	25.245840
6.922682	24.603359
7.021702	24.121249
7.121702	24.442679
7.221722	24.121249
7.321722	24.442679
7.421742	24.924647
7.521742	24.281976
7.621762	24.603359
7.721762	24.603359
7.821782	24.442679
7.921782	25.406401
8.021802	23.799725
8.121802	24.442679
8.221822	24.764015
8.321822	24.281976
8.421842	24.924647
8.521842	24.764015
8.621862	24.442679
8.721862	24.924647
8.821882	24.603359
8.921882	24.924647
9.022902	25.085255
9.122902	24.442679
9.221922	24.121249
9.321922	24.764015
9.421942	24.442679
9.521942	24.281976
9.621962	24.603359
9.721962	24.603359
9.822982	24.442679
9.922982	24.603359
10.023002	24.764015
10.123002	24.281976
10.221022	24.281976
10.321022	24.603359
10.420042	24.281976
10.520042	24.281976
10.622062	24.281976
10.722062	23.960498
10.834083	24.603359
10.934083	24.281976
11.020102	24.442679
11.120102	24.442679
11.256125	24.281976
11.356125	24.603359
11.419142	23.960498
11.519142	24.442679
11.621162	24.924647
11.721162	25.085255
11.820182	24.442679
11.920182	23.960498
12.021202	24.603359
12.121202	24.924647
12.221222	24.603359
12.321222	24.442679
12.422242	24.442679
12.522242	25.245840
12.621262	24.603359
12.721262	24.281976
12.821282	24.764015
12.921282	24.764015
13.022302	24.603359
13.122302	24.924647
13.221322	24.121249
13.321322	24.603359
13.421342	23.799725
13.521342	25.085255
13.621362	23.960498
13.721362	24.121249
13.820382	25.085255
13.920382	24.764015
14.021402	24.442679
14.121402	24.603359
14.220422	24.764015
14.320422	24.121249
14.421442	24.442679
14.521442	24.603359
14.622462	24.281976
14.722462	25.245840
14.822482	24.442679
14.922482	24.764015
15.022502	24.764015
15.122502	23.960498
15.221522	24.121249
